,time,delta_time,x_pos,y_pos,z_pos,x_gyr,y_gyr,z_gyr
1,0.09452247619628906,0.09452247619628906,0.0017483056989041792,-0.0020718355791284403,0.11456068624171763,1.28173828125,0.79345703125,-0.30517578125
2,0.1946103572845459,0.10008788108825684,0.0017669708843017328,-0.0017731926127675841,0.11476600328109071,1.3427734375,0.79345703125,-0.30517578125
3,0.2975170612335205,0.10290670394897461,0.0016923101427115189,-0.0020407269367991843,0.11454202105632008,1.3427734375,0.732421875,-0.30517578125
4,0.3927187919616699,0.09520173072814941,0.0019100706390163097,-0.002084279036060143,0.11452957759938838,1.3427734375,0.8544921875,-0.3662109375
